common_risk_budget_percent,common_risk_budget_probability,is_external_display_point,model_id,selected_calibration_method,maximum_feasible_approval_rate_percent,approved_count,rejected_count,boundary_calibrated_pd_cutoff,approved_portfolio_mean_calibrated_pd,cumulative_expected_defaults,realised_approved_defaults,realised_approved_non_defaults,realised_approved_default_rate,budget_slack,feasibility_flag,status,stable_tie_break_rule
1.14,0.0114,False,lightgbm_T,identity,52.71988087284224,120728,108271,0.0212731919699104,0.0113999594747936,1376.2943074728853,1268,119460,0.010502948777417,4.0525206371211375e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.15,0.0115,False,lightgbm_T,identity,53.251324241590574,121945,107054,0.021560425757701,0.0114999202689931,1402.357777202374,1288,120657,0.0105621386690721,7.97310068141599e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.16,0.0116,False,lightgbm_T,identity,53.778400779042705,123152,105847,0.0218558330612056,0.0115999201375522,1428.553364779837,1311,121841,0.0106453813173963,7.986244772960338e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.17,0.0117,False,lightgbm_T,identity,54.30067380206901,124348,104651,0.0221417961968449,0.011699925623868,1454.862351476745,1342,123006,0.0107922925981921,7.437613194424819e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.18,0.0118,False,lightgbm_T,identity,54.81901667692872,125535,103464,0.022427722451338,0.0117999933045474,1481.31215948637,1371,124164,0.0109212570199545,6.695452504923427e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.19,0.0119,False,lightgbm_T,identity,55.33255603736261,126711,102288,0.0227133745256109,0.0118999983855046,1507.8606954256747,1406,125305,0.0110961163592742,1.6144953898095114e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.2,0.012,False,lightgbm_T,identity,55.841728566500294,127877,101122,0.0230140408156265,0.0119999525397629,1534.5179309272637,1436,126441,0.011229540886946,4.74602370754279e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.21,0.0121,False,lightgbm_T,identity,56.34609758121214,129032,99967,0.0233215349781276,0.0120999227420315,1561.2772312498164,1463,127569,0.0113382726765453,7.72579684393815e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.22,0.0122,False,lightgbm_T,identity,56.846536447757416,130178,98821,0.0236117506987049,0.0121999576108069,1588.1660818596251,1491,128687,0.011453548218593,4.238919306537303e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.23,0.0123,False,lightgbm_T,identity,57.34260848300648,131314,97685,0.0239193968541017,0.0122999991407643,1615.1620871703346,1526,129788,0.011621000045692,8.592356132153255e-10,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.24,0.0124,False,lightgbm_T,identity,57.83344032070009,132438,96561,0.0242282952130747,0.0123999300637861,1642.2219377877118,1561,130877,0.011786647336867,6.993621383746819e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.25,0.0125,True,lightgbm_T,identity,58.32034201022712,133553,95446,0.0245383739887662,0.0124999954742779,1669.4118955762383,1593,131960,0.0119278488689883,4.525722087020401e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.26,0.0126,False,lightgbm_T,identity,58.8020035021987,134656,94343,0.0248690539009164,0.0125999851370401,1696.663598613276,1619,133037,0.0120232295627376,1.4862959868064409e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.27,0.0127,False,lightgbm_T,identity,59.27886147974445,135748,93251,0.0251742767941599,0.0126999598059456,1723.9941437375162,1646,134102,0.0121254088458025,4.0194054305373046e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.28,0.0128,False,lightgbm_T,identity,59.75178930912362,136831,92168,0.025479342424602,0.0127999198200708,1751.4258289001148,1671,135160,0.0122121449086829,8.017992914922946e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.29,0.0129,False,lightgbm_T,identity,60.22122367346582,137906,91093,0.0257948788214254,0.0128999861499145,1778.9854899901218,1711,136195,0.0124070018708395,1.385008540841226e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.3,0.013,False,lightgbm_T,identity,60.68629120651182,138971,90028,0.026089984620297,0.0129999296974018,1806.613229977628,1740,137231,0.0125205978225672,7.03025981804717e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.31,0.0131,False,lightgbm_T,identity,61.14830195765047,140029,88970,0.0263969459675691,0.013099977088628,1834.3766917434928,1770,138259,0.0126402388076755,2.2911371981917953e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.32,0.0132,False,lightgbm_T,identity,61.606382560622535,141078,87921,0.0266932043104568,0.0131999597219138,1862.2239176481569,1794,139284,0.0127163696678433,4.027808618925488e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.33,0.0133,False,lightgbm_T,identity,62.060969698557635,142119,86880,0.0269957703350625,0.0132999181274134,1890.1710643498725,1830,140289,0.0128765330462499,8.187258654888951e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.34,0.0134,False,lightgbm_T,identity,62.51293673771501,143154,85845,0.0272929407687896,0.0133999817271682,1918.2609841710496,1857,141297,0.012972044092376,1.8272831707813464e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.35,0.0135,False,lightgbm_T,identity,62.9609736287058,144180,84819,0.0276010707055275,0.0134999735336323,1946.4261840791075,1892,142288,0.0131224857816618,2.6466367682512204e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.36,0.0136,False,lightgbm_T,identity,63.405517054659626,145198,83801,0.0279108443574003,0.0135999201418933,1974.681204762637,1918,143280,0.0132095483408862,7.985810660492143e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.37,0.0137,False,lightgbm_T,identity,63.84700369870611,146209,82790,0.0282273192890249,0.0136999828097727,2003.0607866340688,1945,144264,0.0133028746520392,1.719022721911878e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.38,0.0138,False,lightgbm_T,identity,64.284560194586,147211,81788,0.02854926003112,0.0137999424992331,2031.5033352546088,1969,145242,0.0133753591783222,5.7500766866697146e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.39,0.0139,False,lightgbm_T,identity,64.71905990855855,148206,80793,0.0288500419129594,0.0138999753606312,2060.0597482977173,2002,146204,0.0135082250381226,2.4639368734549752e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.4,0.014,False,lightgbm_T,identity,65.15050284062376,149194,79805,0.0291632780039137,0.0139999935619329,2088.715039479026,2026,147168,0.0135796345697548,6.4380670395519646e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.41,0.0141,False,lightgbm_T,identity,65.578452307652,150174,78825,0.0294651862083699,0.0140999213415975,2117.4415875530685,2046,148128,0.013624195932718,7.865840246333577e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.42,0.0142,False,lightgbm_T,identity,66.0033449927729,151147,77852,0.0297982920606967,0.0141998986879612,2146.2720869892846,2069,149078,0.0136886607077877,1.0131203871319161e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.43,0.0143,False,lightgbm_T,identity,66.42518089598644,152113,76886,0.0301273278729864,0.0142999754315472,2175.2121628189448,2103,150010,0.0138252483351192,2.4568452763537585e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.44,0.0144,False,lightgbm_T,identity,66.84352333416304,153071,75928,0.0304415463611618,0.0143999705149955,2204.217886700886,2141,150930,0.013986973365301,2.9485004434531836e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.45,0.0145,False,lightgbm_T,identity,67.25837230730265,154021,74978,0.0307851381755814,0.0144999531508711,2233.297284250323,2173,151848,0.0141084657286993,4.6849128864517864e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.46,0.0146,False,lightgbm_T,identity,67.66972781540531,154963,74036,0.0310989623127112,0.0145999045969544,2262.445016057853,2206,152757,0.0142356562534282,9.540304554515877e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.47,0.0147,False,lightgbm_T,identity,68.07846322473024,155899,73100,0.0314336056905078,0.0146999764656462,2291.7116310177867,2232,153667,0.0143169616225889,2.3534353736642813e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.48,0.0148,False,lightgbm_T,identity,68.48370516901821,156827,72172,0.0317567512440538,0.0147999673734012,2321.0344832683927,2261,154566,0.0144171603104057,3.262659878378038e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.49,0.0149,False,lightgbm_T,identity,68.88589033139883,157748,71251,0.0321012877990251,0.0148999467769341,2350.4368041678154,2298,155450,0.0145675380987397,5.322306580526903e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.5,0.015,True,lightgbm_T,identity,69.28458202874248,158661,70338,0.032447126566026,0.0149999115374226,2379.9009644390094,2323,156338,0.0146412792053497,8.846257738490126e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.51,0.0151,False,lightgbm_T,identity,69.6802169441788,159567,69432,0.0327903706297225,0.015099955580962,2409.454612187371,2351,157216,0.0147336228668835,4.4419037953033487e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.52,0.0152,False,lightgbm_T,identity,70.07235839457815,160465,68534,0.0331454894418569,0.0151999450056029,2439.0591753240824,2374,158091,0.0147945034742778,5.4994397018920393e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.53,0.0153,False,lightgbm_T,identity,70.46144306307015,161356,67643,0.033481934560743,0.0152999741099403,2468.7426224835367,2406,158950,0.0149111281886016,2.5890059639557816e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.54,0.0154,False,lightgbm_T,identity,70.8474709496548,162240,66759,0.0338319545718244,0.0153999854842201,2498.493644959884,2440,159800,0.0150394477317554,1.4515779807322549e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.55,0.0155,False,lightgbm_T,identity,71.2300053712025,163116,65883,0.034188362413376,0.0154999461354345,2528.289213827541,2466,160650,0.0151180754800264,5.3864565455544195e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.56,0.0156,False,lightgbm_T,identity,71.60948301084284,163985,65014,0.0345480922611655,0.0155999552825825,2558.158667014307,2502,161483,0.0152574930633899,4.4717417404388504e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.57,0.0157,False,lightgbm_T,identity,71.98590386857585,164847,64152,0.0349029312818219,0.0156999721104871,2588.0933024974815,2530,162317,0.0153475647115203,2.7889512810297393e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.58,0.0158,False,lightgbm_T,identity,72.35883126127189,165701,63298,0.0352951012326363,0.0157999358233504,2618.065165864988,2563,163138,0.0154676193867266,6.41766495813878e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.59,0.0159,False,lightgbm_T,identity,72.72870187206058,166548,62451,0.0356420542029753,0.0158999858719066,2648.1108469943056,2596,163952,0.0155870980137858,1.4128093368814822e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.6,0.016,False,lightgbm_T,identity,73.09507901781231,167387,61612,0.0360209377514838,0.0159999047790219,2678.176061246146,2619,164768,0.0156463763613661,9.522097805733655e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.61,0.0161,False,lightgbm_T,identity,73.45883606478631,168220,60779,0.0363894815251726,0.016099918370335,2708.328268257756,2655,165565,0.0157829033408631,8.162966498581614e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.62,0.0162,False,lightgbm_T,identity,73.81909964672334,169045,59954,0.036779229612688,0.0161998785526668,2738.5084699355643,2685,166360,0.0158833446715371,1.214473331692667e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.63,0.0163,False,lightgbm_T,identity,74.17630644675305,169863,59136,0.0371680761611398,0.0162999269848821,2768.754497433039,2712,167151,0.015965807739178,7.301511783380787e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.64,0.0164,False,lightgbm_T,identity,74.53001978174578,170673,58326,0.0375523116856363,0.016399881405956,2799.016959198741,2743,167930,0.0160716692154002,1.1859404392897123e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.65,0.0165,False,lightgbm_T,identity,74.88111301796077,171477,57522,0.0379312810204822,0.0164999567269388,2829.36307966529,2767,168710,0.0161362748356922,4.327306116908014e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.66,0.0166,False,lightgbm_T,identity,75.22871278913881,172273,56726,0.0383163991682842,0.0165998835389224,2859.7117369007783,2804,169469,0.0162764913828632,1.1646107760110437e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.67,0.0167,False,lightgbm_T,identity,75.57369246153914,173063,55936,0.0387171609175582,0.0166999507532974,2890.143577217914,2836,170227,0.0163870960286138,4.9246702566591034e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.68,0.0168,False,lightgbm_T,identity,75.91517866890248,173845,55154,0.0391200136409561,0.0167999212205259,2920.5823045823417,2876,170969,0.0165434726336679,7.877947400328211e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.69,0.0169,False,lightgbm_T,identity,76.2540447774881,174621,54378,0.0395067726214421,0.0168999640066545,2951.088614806031,2903,171718,0.0166245755092457,3.599334541179444e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.7,0.017,False,lightgbm_T,identity,76.58985410416639,175390,53609,0.0398950569511065,0.0169999180133825,2981.61562036717,2930,172460,0.016705627458806,8.19866174256445e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.71,0.0171,False,lightgbm_T,identity,76.92304333206695,176153,52846,0.0403021452891394,0.0170999190488138,3012.202040205698,2958,173195,0.0167922203993119,8.09511861987744e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.72,0.0172,False,lightgbm_T,identity,77.25273909493055,176908,52091,0.0407438507055556,0.017199890521783,3042.7982324275913,2983,173925,0.0168618717073281,1.0947821697457338e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.73,0.0173,False,lightgbm_T,identity,77.5793780758868,177656,51343,0.0411624897091478,0.017299879841719,3073.4274531604315,3024,174632,0.0170216598369883,1.2015828099523618e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.74,0.0174,False,lightgbm_T,identity,77.9029602749357,178397,50602,0.0415998417271518,0.0173998783116899,3104.0860911705545,3052,175345,0.0171079110074721,1.2168831003619984e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
