algorithm_family,t_model_id,t_plus_ad_model_id,n_bins,t_risk_bin,t_plus_ad_risk_bin,case_count,share_of_total,share_within_t_bin,target_default_count,observed_default_rate,bin_assignment
logit,logit_T,logit_T_plus_AD,20,16,13,1165,0.005087358460080612,0.1017467248908297,42,0.036051502145922745,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,14,1292,0.005641946034698841,0.11283842794759825,46,0.03560371517027864,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,15,1365,0.005960724719321919,0.11921397379912664,51,0.03736263736263736,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,16,1314,0.005738016323215385,0.11475982532751092,60,0.045662100456621,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,17,1633,0.00713103550670527,0.14262008733624454,71,0.043478260869565216,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,18,1756,0.007668155756138673,0.15336244541484717,101,0.057517084282460135,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,19,680,0.0029694452814204427,0.059388646288209605,38,0.05588235294117647,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,20,74,0.0003231455159192835,0.006462882096069869,3,0.04054054054054054,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,1,4,1.7467325184826136e-05,0.00034934497816593884,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,2,5,2.183415648103267e-05,0.0004366812227074236,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,3,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,4,8,3.493465036965227e-05,0.0006986899563318777,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,5,11,4.803514425827187e-05,0.0009606986899563319,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,6,15,6.5502469443098e-05,0.0013100436681222707,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,7,27,0.00011790444499757641,0.0023580786026200875,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,8,50,0.00021834156481032667,0.004366812227074236,1,0.02,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,9,70,0.00030567819073445735,0.00611353711790393,1,0.014285714285714285,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,10,153,0.0006681251883195996,0.013362445414847162,4,0.026143790849673203,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,11,287,0.0012532805820112752,0.025065502183406113,8,0.027874564459930314,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,12,475,0.0020742448656981033,0.04148471615720524,12,0.02526315789473684,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,13,751,0.0032794903034511066,0.06558951965065503,20,0.02663115845539281,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,14,1203,0.00525329804933646,0.10506550218340611,42,0.034912718204488775,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,15,1496,0.006532779619124974,0.13065502183406114,75,0.05013368983957219,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,16,1602,0.006995663736522867,0.13991266375545852,74,0.046192259675405745,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,17,1624,0.00709173402503941,0.14183406113537117,88,0.054187192118226604,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,18,2013,0.008790431399263752,0.17580786026200873,103,0.05116741182314953,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,19,1487,0.006493478137459116,0.12986899563318777,105,0.07061197041022192,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,17,20,166,0.0007248939951702846,0.014497816593886463,14,0.08433734939759036,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,1,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,2,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,3,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,4,4,1.7467325184826136e-05,0.00034934497816593884,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,5,10,4.366831296206534e-05,0.0008733624454148472,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,6,12,5.24019755544784e-05,0.0010480349344978166,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,7,9,3.9301481665858805e-05,0.0007860262008733624,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,8,27,0.00011790444499757641,0.0023580786026200875,2,0.07407407407407407,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,9,32,0.0001397386014786091,0.0027947598253275107,3,0.09375,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,10,65,0.0002838440342534247,0.005676855895196507,1,0.015384615384615385,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,11,90,0.00039301481665858805,0.007860262008733625,2,0.022222222222222223,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,12,185,0.0008078637897982087,0.016157205240174673,3,0.016216216216216217,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,13,359,0.0015676924353381456,0.031353711790393014,10,0.027855153203342618,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,14,646,0.0028209730173494206,0.05641921397379913,31,0.047987616099071206,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,15,1007,0.00439739911527998,0.08794759825327511,44,0.04369414101290963,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,16,1556,0.006794789496897366,0.13589519650655021,79,0.05077120822622108,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,17,1888,0.008244577487237935,0.16489082969432314,91,0.048199152542372885,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,18,2145,0.009366853130363015,0.1873362445414847,129,0.06013986013986014,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,19,2855,0.012467303350669654,0.24934497816593887,238,0.08336252189141856,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,18,20,555,0.002423591369394626,0.04847161572052402,52,0.0936936936936937,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,1,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,2,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,3,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,4,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,5,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,6,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,7,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,8,6,2.62009877772392e-05,0.0005240174672489083,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,9,10,4.366831296206534e-05,0.0008733624454148472,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,10,14,6.113563814689147e-05,0.001222707423580786,1,0.07142857142857142,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,11,25,0.00010917078240516334,0.002183406113537118,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,12,39,0.0001703064205520548,0.003406113537117904,1,0.02564102564102564,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,13,71,0.00031004502203066386,0.006200873362445415,4,0.056338028169014086,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,14,161,0.000703059838689252,0.01406113537117904,9,0.055900621118012424,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,15,326,0.00142358700256333,0.028471615720524018,15,0.046012269938650305,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,16,780,0.003406128411041096,0.06812227074235808,42,0.05384615384615385,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,17,1563,0.006825357315970812,0.1365065502183406,101,0.06461932181701856,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,19,18,2515,0.010982580709959432,0.21965065502183406,173,0.06878727634194831,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
